URL handle,Title,Product category,Nombre de propiedad 1,Valor de propiedad 1,Nombre de propiedad 2,Valor de propiedad 2,Nombre de propiedad 3,Valor de propiedad 3,Price,Compare-at price,Weight value (grams),Height,Width,Depth,Inventory quantity,SKU,Barcode,Published on online store,Requires shipping,Description,Tags,SEO title,SEO description,Vendor,Type,Google Shopping / MPN,Google Shopping / Gender,Google Shopping / Age group,Cost per item,Status,Option1 name,Option1 value,Option2 name,Option2 value,Option3 name,Option3 value,Charge tax,Tax code,Inventory tracker,Continue selling when out of stock,Fulfillment service,Product image URL,Google Shopping / Google product category
mousepad-personalizado-facktorrx-mgm-pro,Mousepad Personalizado FacktorrX | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-sung-jin-woo-mgm-pro-plus,Mousepad Personalizado Sung Jin-woo | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-frieren-mgm-pro-plus,Mousepad Personalizado Frieren | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-pulsar-es2-inosuke-esports-mgm-imp,Mousepad Pulsar ES2 Inosuke eSports | MgM IMP,Importados > Mousepads,,,,,,,"88,300.00",,0.8,5.0,50.0,40.0,0.0,,,SI,SI,,"gamer, mousepad, pro, vidrio",,,,SI,,,,,,,,,,,,,,,,,,
mousepad-de-vidrio-akko-gaming-blanco-mgm-imp,Mousepad de vidrio Akko Gaming Blanco | MgM IMP,Importados > Mousepads,,,,,,,"115,000.00",,0.8,5.0,50.0,40.0,3.0,,,SI,SI,,"gamer, mousepad, pro, vidrio",,,,SI,,,,,,,,,,,,,,,,,,
mousepad-de-vidrio-akko-gaming-negro-mgm-imp,Mousepad de vidrio Akko Gaming Negro | MgM IMP,Importados > Mousepads,,,,,,,"115,000.00",,0.8,5.0,50.0,40.0,2.0,,,SI,SI,,"gamer, mousepad, pro, vidrio",,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-dragon-perso-mgm-pro-plus,Mousepad Personalizado Dragon Perso | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-gojo-x-sukuna-mgm-pro-plus,Mousepad Personalizado Gojo x Sukuna | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-isagi-mgm-pro,Mousepad Personalizado Isagi | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-lain-mgm-pro-plus,Mousepad Personalizado Lain | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-luffy-gear5-mgm-pro-plus,Mousepad Personalizado Luffy Gear5 | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-saiyans-mgm-pro-plus,Mousepad Personalizado Saiyans | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-gaara-love-mgm-pro,Mousepad Personalizado Gaara Love | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"25,000.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-malenia-elden-ring-mgm-pro-plus,Mousepad Personalizado Malenia Elden Ring | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-diego-mgm-pro,Mousepad Personalizado diego | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-gon-pescando-re-capo-mgm-pro,Mousepad Personalizado Gon Pescando re capo | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-shenlong-dragon-ball-90x40,Mousepad Personalizado shenlong dragon ball 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,304.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-dota-2-catedral-mgm-pro-plus,Mousepad Personalizado dota 2 catedral | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-jin-woo-mgm-pro-plus,Mousepad Personalizado Jin woo | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-dragon-black-and-white-mgm-pro-plus,Mousepad Personalizado Dragon Black And White | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-gengar-mgm-pro,Mousepad Personalizado Gengar | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-olas-violetas-2-mgm-pro,Mousepad Personalizado Olas violetas 2 | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-luffygear5_blanco-mgm-pro-plus,Mousepad Personalizado Luffygear5_blanco | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-ganshi-pro-plus-outlet,Mousepad Ganshi PRO PLUS | OUTLET,outlet,,,,,,,"33,500.00","6,900.00",0.4,6.0,40.0,6.0,0.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-pastel-purple-sin-costura-pro-plus-outlet,Mousepad pastel purple (sin costura) PRO PLUS | OUTLET,outlet,,,,,,,"35,000.00","5,000.00",0.4,6.0,40.0,6.0,0.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-furina-1-pro-outlet,Mousepad Furina 1 PRO | OUTLET,outlet,,,,,,,"25,000.00","3,900.00",0.4,6.0,40.0,6.0,0.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-kurosun-ninja-mgm-pro,Mousepad Personalizado Kurosun Ninja | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-celestial-storm-mgm-pro,Mousepad Personalizado Celestial Storm | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),Color,Negro,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-celestial-storm-mgm-pro,,,Medida,Pro (50x40cm),Color,Blanco,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-cbr-1000-rr-sp-mgm-pro-plus,Mousepad Personalizado CBR 1000 RR SP | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-bmw-mgm-pro-plus,Mousepad Personalizado BMW | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-the-witcher-mgm-pro-plus,Mousepad Personalizado The Witcher | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-outer-wilds-mgm-pro-plus,Mousepad Personalizado Outer Wilds | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-cxba-mgm-pro,Mousepad Personalizado cxba | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personlizado-ao-kitsune-mgm-pro,Mousepad Personlizado Ao Kitsune | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-de-lenard-mgm-pro-plus,Mousepad Personalizado de lenard | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-disen2-mgm-pro,Mousepad Personalizado diseñ2 | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-disen1-mgm-pro,Mousepad Personalizado diseñ1 | MGM Pro,mousepads > serie pro ,,,,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
giftcard-especial-mgm-love-3,GIFTCARD | Especial MGM love <3,Extras,Valor,20000,,,,,"20,000.00",,0.0,0.0,0.0,0.0,,,,SI,NO,,"GIFT CARD, REGALO, SAN VALENTIN",,,GIFT CARD MGM,NO,,,,,,,,,,,,,,,,,,
giftcard-especial-mgm-love-3,,,Valor,30000,,,,,"30,000.00",,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
giftcard-especial-mgm-love-3,,,Valor,40000,,,,,"40,000.00",,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
giftcard-especial-mgm-love-3,,,Valor,50000,,,,,"50,000.00",,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mousepad-personalizado-rest-knight-90x40,Mousepad Personalizado Rest knight 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,75.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-grey-paint-mgm-pro-plus,Mousepad Personalizado Grey Paint | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-saturo-gojo-mgm-pro-plus,Mousepad Personalizado Saturo gojo | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-goku-vs-vegeta-mgm-pro-plus,Mousepad Personalizado Goku vs Vegeta | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"35,000.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
gpu-support-bracket-soporte-de-placa-de-video-mgm-gamers,GPU support bracket - Soporte de placa de video | MgM Gamers,Extras > accesorios,,,,,,,"15,000.00",,0.3,7.0,5.0,7.0,,,,SI,NO,,"3D, apoya, figuras, soporte",,,MgMGamers,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-topografico-blanco-90x401,Mousepad Personalizado Topografico Blanco 90x40,"mousepads, mousepads > serie classic > personalizados",,,,,,,"17,000.00",,0.4,7.0,40.0,6.0,365.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-ganshi-ret-paladin-tbs-mgm-pro-plus,Mousepad Personalizado Ganshi Ret Paladin TBS | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-phantom-82x32,Mousepad Personalizado Phantom 82x32,,,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,6.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-gengar-grey-ladrillos-90x40,Mousepad Personalizado Gengar Grey Ladrillos 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,71.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-boca-pasion-mgm-pro-plus,Mousepad Personalizado Boca pasion | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-resident-evil-4-remake-90x401,Mousepad Personalizado RESIDENT EVIL 4 REMAKE 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,72.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-fish-tokyo-core-mgm-pro-plus,Mousepad Personalizado Fish Tokyo Core | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-broly-ssj-mgm-pro-plus,Mousepad Personalizado broly ssj | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-leon-kennedy-perso-90x40,Mousepad Personalizado Leon Kennedy perso 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,71.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-pad-goku-90x40,Mousepad Personalizado Pad Goku 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,72.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-goku-power-90x40,Mousepad Personalizado Goku power 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,71.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-estadio-jose-amalfitani-90x40,Mousepad Personalizado Estadio Jose Amalfitani 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,72.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-vegeta-mgm-pro-plus,Mousepad Personalizado Vegeta| MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-dragones-mgm-pro-plus,Mousepad Personalizado DRAGONES | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-cerati-bocanada-90x40,Mousepad Personalizado Cerati Bocanada 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,72.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-one-piece-goat-90x40,Mousepad Personalizado One Piece goat 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,72.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-boca-y-el-momo-90x40,Mousepad Personalizado Boca y el momo 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,72.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-bingus-el-mejor-90x40,Mousepad Personalizado bingus (el mejor) 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,74.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-cowboy-bebop-mgm-pro-plus,Mousepad Personalizado Cowboy Bebop | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-cs-mgm-pro,Mousepad Personalizado CS | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-gohan-panel-de-manga-82x32,Mousepad Personalizado Gohan panel de manga 82x32,,,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,3.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-nier-emil-patron-mgm-pro-plus,Mousepad Personalizado Nier Emil patron | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-un-show-mas-90x40,Mousepad Personalizado Un show mas 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,73.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepads-personalizado-mancha-de-pintura-vanzix-mgm-pro,Mousepads Personalizado Mancha de pintura Vanzix | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),Color,Negro,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepads-personalizado-mancha-de-pintura-vanzix-mgm-pro,,,Medida,Pro (50x40cm),Color,Blanco,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,,,,,,,,,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-jrpg-12-90x40,Mousepad Personalizado jrpg.12 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,74.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-pikoro-aura-90x40,Mousepad Personalizado Pikoro Aura 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,75.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-el-mousepad-del-virgo-90x40,Mousepad Personalizado el mousepad del virgo 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,74.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-sung-jin-woo-solo-leveling-82x32,Mousepad Personalizado Sung Jin Woo - Solo Leveling 82x32,,,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,6.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-jojos-manga-color-82x32,Mousepad Personalizado JoJo´s Manga Color 82x32,,,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,6.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-olas-mgm-pro-plus,Mousepad Personalizado Olas | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-berserk-90x406,Mousepad Personalizado Berserk 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,74.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-lucas-2-82x32,Mousepad Personalizado Lucas 2 82x32,,,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,5.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-lucas-1-82x32,Mousepad Personalizado Lucas 1 82x32,,,,,,,,"12,500.00",,0.4,6.0,40.0,6.0,5.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-ps1-90x40,Mousepad Personalizado PS1 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,74.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-personalizado-katana-bw-mgm-pro,Mousepad Personalizado Katana B&W | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-tato-oni-mask-mgm-pro,Mousepad Personalizado tato oni mask | MGM Pro,mousepads > serie pro ,Medida,Pro (50x40cm),,,,,"18,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-its-raining-nevertheless-mgm-pro-plus,Mousepad Personalizado it's raining nevertheless | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-kanagawa-wave-mgm-pro-plus,Mousepad Personalizado Kanagawa Wave | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"35,000.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-gohan-beast-mgm-pro-plus,Mousepad Personalizado Gohan Beast | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-perrito-verde-mgm-pro-plus,Mousepad Personalizado PERRITO VERDE | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
mousepad-personalizado-tulipanes-90x40,Mousepad Personalizado Tulipanes. 90x40,,,,,,,,"17,000.00",,0.4,6.0,40.0,6.0,74.0,,,SI,NO,,,,,,SI,,,,,,,,,,,,,,,,,,
mousepad-x-black-mgm-pro-plus,Mousepad X Black | MGM Pro plus,mousepads > serie pro ,Medida,Pro plus (90x40cm),,,,,"33,500.00",,0.95,12.0,40.0,12.0,,,,SI,NO,,"gamer, mousepad, pro",,,MgMGamers - Mousepads,SI,,Unisex,5 a 13 años,,,,,,,,,,,,,,,
